parent_id,Mentor_1,Mentor_10,Mentor_11,Mentor_12,Mentor_13,Mentor_14,Mentor_15,Mentor_16,Mentor_17,Mentor_18,Mentor_19,Mentor_2,Mentor_20,Mentor_21,Mentor_22,Mentor_23,Mentor_24,Mentor_25,Mentor_26,Mentor_27,Mentor_28,Mentor_29,Mentor_3,Mentor_30,Mentor_31,Mentor_32,Mentor_33,Mentor_34,Mentor_35,Mentor_36,Mentor_37,Mentor_38,Mentor_39,Mentor_4,Mentor_40,Mentor_5,Mentor_6,Mentor_7,Mentor_8,Mentor_9
Parent_144,3.8000000000000003,3.8000000000000003,3.8000000000000003,3.8000000000000003,3.8000000000000003,3.8000000000000003,3.6,3.8000000000000003,3.8000000000000003,3.4,3.8000000000000003,3.8000000000000003,3.8000000000000003,3.8000000000000003,3.8000000000000003,3.8000000000000003,3.8000000000000003,3.8000000000000003,3.8000000000000003,3.6999999999999997,3.8000000000000003,4.1,3.8000000000000003,3.8000000000000003,3.8000000000000003,3.8000000000000003,4.4,3.8000000000000003,3.8000000000000003,4.1,3.8000000000000003,3.3,3.8000000000000003,3.8000000000000003,3.8000000000000003,3.8000000000000003,3.8000000000000003,3.8000000000000003,3.8000000000000003,3.8000000000000003
Parent_145,3.8125,3.8125,3.1,3.8125,3.3,3.8125,3.8125,3.8125,3.8125,3.8125,4.8,4.5,3.8125,3.8125,3.8125,3.8125,3.8125,3.8125,3.8125,3.8125,3.8125,3.8125,3.8125,3.0,3.8125,3.7,3.8125,3.8125,3.8125,3.8125,3.8125,4.8,3.8125,3.8125,3.8125,3.8125,3.8125,3.8125,3.3,3.8125
Parent_146,3.857142857142857,3.857142857142857,3.857142857142857,3.857142857142857,3.857142857142857,3.857142857142857,3.857142857142857,4.0,3.857142857142857,4.0,3.857142857142857,3.857142857142857,3.857142857142857,3.857142857142857,3.857142857142857,3.1,3.857142857142857,3.857142857142857,3.857142857142857,3.857142857142857,3.857142857142857,3.857142857142857,3.857142857142857,3.857142857142857,3.857142857142857,3.0,4.4,4.6,3.857142857142857,3.857142857142857,3.857142857142857,3.857142857142857,3.857142857142857,3.857142857142857,3.9,3.857142857142857,3.857142857142857,3.857142857142857,3.857142857142857,3.857142857142857
Parent_147,3.7299999999999995,3.7299999999999995,3.7299999999999995,3.7299999999999995,3.7299999999999995,3.7299999999999995,3.7299999999999995,3.7299999999999995,3.4,3.7299999999999995,3.7299999999999995,3.7299999999999995,3.7299999999999995,3.7299999999999995,3.7299999999999995,3.7299999999999995,3.7299999999999995,3.7299999999999995,3.7299999999999995,3.7299999999999995,3.7299999999999995,3.7299999999999995,3.7299999999999995,4.0,3.25,4.0,3.7299999999999995,3.7299999999999995,3.7299999999999995,4.0,3.7299999999999995,3.7299999999999995,3.7299999999999995,3.7299999999999995,3.7299999999999995,3.7299999999999995,3.7299999999999995,3.7299999999999995,3.7299999999999995,3.7299999999999995
Parent_148,3.7,3.7,3.7,4.0,3.7,3.7,3.7,3.7,3.1,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.9,3.3,3.7,3.7,3.7,3.7,3.7,4.4,3.7,3.7,3.8,3.7,3.7,3.7,3.7,3.7,3.1,3.7,3.7,3.7,4.0,3.7,3.7,3.7
Parent_149,3.7624999999999997,3.7624999999999997,3.7624999999999997,3.7624999999999997,3.7624999999999997,3.7624999999999997,3.7624999999999997,3.1,3.7624999999999997,3.4,4.4,3.3,3.7624999999999997,3.7624999999999997,3.7624999999999997,3.7624999999999997,3.7624999999999997,3.7624999999999997,3.7624999999999997,3.7624999999999997,3.7624999999999997,4.1,4.0,3.7624999999999997,3.7624999999999997,3.7624999999999997,3.7624999999999997,3.7624999999999997,3.7624999999999997,3.7624999999999997,3.7624999999999997,3.7624999999999997,3.7624999999999997,4.5,3.3,3.7624999999999997,3.7624999999999997,3.7624999999999997,3.7624999999999997,3.7624999999999997
Parent_15,4.8,4.106249999999999,4.8,4.1,4.106249999999999,4.106249999999999,4.106249999999999,4.106249999999999,4.1,4.106249999999999,4.106249999999999,4.106249999999999,4.106249999999999,3.4,4.106249999999999,4.106249999999999,4.106249999999999,4.106249999999999,4.4,4.106249999999999,4.106249999999999,4.106249999999999,4.106249999999999,4.106249999999999,4.106249999999999,4.106249999999999,4.106249999999999,3.4,4.106249999999999,4.106249999999999,4.106249999999999,4.106249999999999,4.106249999999999,4.106249999999999,4.106249999999999,4.106249999999999,4.106249999999999,4.106249999999999,3.85,4.106249999999999
Parent_150,3.992857142857143,3.992857142857143,3.992857142857143,3.992857142857143,3.992857142857143,3.992857142857143,3.992857142857143,3.992857142857143,3.992857142857143,3.992857142857143,3.992857142857143,3.992857142857143,3.992857142857143,3.992857142857143,3.992857142857143,3.992857142857143,3.992857142857143,3.992857142857143,3.992857142857143,3.992857142857143,3.992857142857143,3.992857142857143,3.8,3.992857142857143,3.992857142857143,3.992857142857143,3.992857142857143,3.992857142857143,4.0,3.7,3.992857142857143,4.4,4.0,3.992857142857143,4.25,3.992857142857143,3.992857142857143,3.992857142857143,3.992857142857143,3.8
Parent_151,4.050000000000001,4.050000000000001,4.050000000000001,4.050000000000001,4.050000000000001,4.050000000000001,4.050000000000001,4.050000000000001,4.050000000000001,4.0,4.050000000000001,4.050000000000001,4.050000000000001,4.0,3.7,4.050000000000001,4.050000000000001,4.050000000000001,4.050000000000001,4.050000000000001,4.0,4.050000000000001,4.4,4.050000000000001,4.1,4.050000000000001,4.050000000000001,4.050000000000001,4.050000000000001,3.8,4.050000000000001,4.4,4.050000000000001,4.050000000000001,4.050000000000001,4.050000000000001,4.050000000000001,4.050000000000001,4.050000000000001,4.050000000000001
Parent_152,4.5,4.0375,4.0375,4.0375,4.0375,4.0375,4.0375,4.0375,4.0375,4.0375,4.0375,4.0375,4.0375,4.0375,4.0375,4.0375,4.0375,4.0375,4.0375,4.5,4.0375,4.0375,4.0375,4.0375,4.0375,4.0375,3.6,4.0375,4.0375,4.0375,4.0375,4.0375,4.0375,4.0375,3.55,4.0375,4.0375,4.0375,4.0375,4.0375
Parent_153,3.9,3.707142857142857,3.707142857142857,3.707142857142857,3.707142857142857,3.707142857142857,3.707142857142857,3.707142857142857,3.707142857142857,3.707142857142857,3.85,3.707142857142857,3.707142857142857,3.707142857142857,3.707142857142857,3.707142857142857,3.707142857142857,4.0,4.1,3.707142857142857,3.707142857142857,3.707142857142857,3.1,3.707142857142857,3.707142857142857,3.707142857142857,3.707142857142857,3.707142857142857,3.707142857142857,3.4,3.707142857142857,3.707142857142857,3.707142857142857,3.707142857142857,3.707142857142857,3.707142857142857,3.707142857142857,3.707142857142857,3.707142857142857,3.6
Parent_154,4.1000000000000005,4.1000000000000005,4.1000000000000005,4.5,4.4,4.1000000000000005,3.3,4.1000000000000005,4.1000000000000005,4.1000000000000005,4.1000000000000005,3.7,4.1000000000000005,4.1000000000000005,4.1000000000000005,4.1000000000000005,4.1000000000000005,4.1000000000000005,4.1000000000000005,4.1000000000000005,4.1000000000000005,4.1000000000000005,4.1000000000000005,4.1000000000000005,4.1000000000000005,4.1000000000000005,4.1000000000000005,3.9,4.1000000000000005,4.8,4.1000000000000005,4.1000000000000005,4.1000000000000005,4.1000000000000005,4.1000000000000005,4.1000000000000005,4.1000000000000005,4.1000000000000005,4.1000000000000005,4.1000000000000005
Parent_155,3.7125000000000004,3.7125000000000004,3.7125000000000004,3.7125000000000004,3.7125000000000004,3.7125000000000004,3.7125000000000004,3.7125000000000004,3.7125000000000004,3.7125000000000004,3.7125000000000004,3.7125000000000004,3.7125000000000004,3.7125000000000004,3.7125000000000004,3.7125000000000004,3.7125000000000004,3.7125000000000004,4.0,3.7125000000000004,3.7125000000000004,3.7125000000000004,3.7125000000000004,3.7125000000000004,3.4,3.7125000000000004,3.7125000000000004,4.15,3.7125000000000004,3.3,3.7125000000000004,3.7125000000000004,3.7125000000000004,3.7125000000000004,3.7125000000000004,3.7125000000000004,3.7125000000000004,3.7125000000000004,3.7125000000000004,3.7125000000000004
Parent_156,4.025,4.025,4.025,4.025,4.025,4.025,4.025,4.025,4.025,4.4,4.5,4.025,4.025,4.025,4.025,4.025,3.6,4.025,4.025,4.025,4.025,4.025,4.025,4.025,4.025,4.025,4.0,4.025,4.025,4.025,4.4,3.4,4.6,3.3,4.025,4.025,4.025,4.025,4.025,4.025
Parent_157,4.271428571428571,4.271428571428571,4.271428571428571,4.271428571428571,4.271428571428571,4.271428571428571,4.271428571428571,4.271428571428571,4.271428571428571,4.271428571428571,4.4,4.271428571428571,4.4,4.271428571428571,4.271428571428571,4.271428571428571,4.271428571428571,4.271428571428571,4.4,4.0,4.271428571428571,4.271428571428571,4.271428571428571,4.271428571428571,4.1,4.271428571428571,4.271428571428571,4.271428571428571,4.271428571428571,4.271428571428571,4.271428571428571,4.271428571428571,4.271428571428571,4.1,4.271428571428571,4.5,4.271428571428571,4.271428571428571,4.271428571428571,4.271428571428571
Parent_158,3.7375,3.7375,3.7375,3.7375,3.8,3.7375,3.7375,3.7375,3.7375,3.75,3.7375,3.6,3.7375,3.7375,3.7375,3.7375,3.7375,3.7375,3.7375,3.7375,3.7375,3.7375,3.7375,3.7375,3.8,3.7375,3.7375,3.7375,3.7375,3.7375,3.7375,3.7375,3.7375,3.7375,3.7375,3.7375,3.7375,3.7375,3.7375,3.7375
Parent_159,3.3,3.9444444444444446,3.9444444444444446,3.9444444444444446,3.9444444444444446,3.9444444444444446,3.9444444444444446,4.0,3.9444444444444446,3.9444444444444446,3.9444444444444446,3.9444444444444446,3.9444444444444446,3.9444444444444446,3.9444444444444446,3.9444444444444446,4.0,3.9444444444444446,3.9444444444444446,4.0,3.9444444444444446,3.9444444444444446,3.9444444444444446,3.9444444444444446,3.9444444444444446,3.9444444444444446,3.9444444444444446,3.9444444444444446,3.9444444444444446,3.9444444444444446,3.9444444444444446,3.9444444444444446,3.9444444444444446,4.4,3.9444444444444446,4.4,3.9444444444444446,3.7,4.0,3.7
Parent_16,3.3,3.69,3.69,3.69,3.69,3.69,3.6,3.69,3.69,3.69,3.69,3.69,3.69,3.1,3.69,3.69,3.69,3.69,4.1,3.69,3.69,3.69,4.1,3.69,3.69,4.1,3.69,3.69,3.69,3.69,3.69,4.0,4.0,3.69,3.69,3.69,3.6,3.69,3.0,3.69
Parent_160,4.216666666666667,4.216666666666667,4.216666666666667,4.216666666666667,4.6,4.216666666666667,4.5,4.216666666666667,4.216666666666667,4.216666666666667,4.216666666666667,4.216666666666667,4.216666666666667,4.216666666666667,4.216666666666667,4.216666666666667,4.216666666666667,3.9,4.216666666666667,4.216666666666667,4.216666666666667,4.216666666666667,3.95,4.05,4.216666666666667,4.216666666666667,4.216666666666667,4.216666666666667,4.216666666666667,4.216666666666667,4.216666666666667,4.216666666666667,4.216666666666667,4.216666666666667,4.216666666666667,4.3,4.216666666666667,4.216666666666667,4.216666666666667,4.216666666666667
Parent_161,4.0,3.7,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.1,3.7,4.0,4.0,4.1,3.6,4.0,4.0,4.0,4.0,4.0,4.4,4.4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
Parent_162,4.0777777777777775,4.0777777777777775,4.0777777777777775,4.0777777777777775,4.0777777777777775,4.5,4.0777777777777775,4.0777777777777775,4.0777777777777775,4.0777777777777775,4.0777777777777775,4.0777777777777775,4.0777777777777775,4.0777777777777775,3.8666666666666667,4.0777777777777775,4.0777777777777775,4.0777777777777775,4.0777777777777775,4.0777777777777775,3.7,4.0777777777777775,4.0777777777777775,4.4,4.0777777777777775,4.0777777777777775,4.0777777777777775,4.0777777777777775,4.0777777777777775,4.0777777777777775,4.0777777777777775,4.1,4.0777777777777775,3.9,4.0777777777777775,4.0777777777777775,4.0777777777777775,4.0777777777777775,4.0777777777777775,4.0777777777777775
Parent_163,4.0,4.012499999999999,4.012499999999999,4.012499999999999,4.012499999999999,4.012499999999999,4.012499999999999,4.012499999999999,4.012499999999999,4.012499999999999,4.012499999999999,4.012499999999999,4.0,4.012499999999999,4.1,4.012499999999999,4.6,4.012499999999999,4.012499999999999,4.1,4.012499999999999,4.012499999999999,4.012499999999999,4.012499999999999,4.012499999999999,4.012499999999999,4.012499999999999,4.1,4.012499999999999,3.1,4.012499999999999,4.012499999999999,4.012499999999999,4.012499999999999,4.1,4.012499999999999,4.012499999999999,4.012499999999999,4.012499999999999,4.012499999999999
Parent_164,3.966666666666667,3.966666666666667,3.966666666666667,3.966666666666667,3.966666666666667,4.0,3.966666666666667,3.966666666666667,3.966666666666667,3.966666666666667,3.966666666666667,3.0,4.0,3.966666666666667,3.966666666666667,3.966666666666667,3.966666666666667,3.8,3.966666666666667,3.966666666666667,3.966666666666667,3.966666666666667,3.966666666666667,3.966666666666667,3.966666666666667,3.966666666666667,3.966666666666667,3.966666666666667,3.966666666666667,3.966666666666667,3.966666666666667,3.966666666666667,3.966666666666667,3.966666666666667,3.966666666666667,3.966666666666667,4.4,3.966666666666667,3.966666666666667,4.6
Parent_165,3.7222222222222223,3.7222222222222223,3.7222222222222223,3.7222222222222223,3.8,3.7222222222222223,3.7222222222222223,3.7222222222222223,3.7222222222222223,3.7222222222222223,3.7222222222222223,3.3,4.1,3.7222222222222223,3.7222222222222223,3.7222222222222223,3.7222222222222223,3.7222222222222223,3.7222222222222223,3.7222222222222223,3.7222222222222223,3.7222222222222223,4.0,3.7222222222222223,3.7222222222222223,3.7222222222222223,3.7222222222222223,3.4,3.7222222222222223,4.8,3.1,3.4,3.7222222222222223,3.7222222222222223,3.7222222222222223,3.7222222222222223,3.7222222222222223,3.7222222222222223,3.6,3.7222222222222223
Parent_166,3.7,3.7437500000000004,3.7437500000000004,3.7437500000000004,3.7437500000000004,3.7437500000000004,3.7437500000000004,3.7437500000000004,3.35,3.8,3.7437500000000004,3.7437500000000004,3.7437500000000004,3.7437500000000004,3.7437500000000004,4.1,3.7437500000000004,3.7437500000000004,3.7437500000000004,3.6,3.7437500000000004,3.8,3.7437500000000004,3.7437500000000004,3.7437500000000004,3.7437500000000004,3.8,3.7437500000000004,3.7437500000000004,3.7437500000000004,3.7437500000000004,3.7437500000000004,3.8,3.7437500000000004,3.7437500000000004,3.7437500000000004,3.7437500000000004,3.7437500000000004,3.7437500000000004,3.7437500000000004
Parent_167,3.875,3.875,3.875,3.875,3.875,3.7,3.875,3.875,3.875,3.875,4.6,3.875,3.875,3.875,3.875,3.875,3.875,3.875,3.875,3.875,4.1,3.875,3.1,3.875,3.875,3.875,3.875,3.875,3.875,3.3,3.875,3.875,3.875,3.875,4.4,3.875,3.875,3.4,3.875,4.4
Parent_168,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.4,4.0,4.1,4.1,4.1,4.1,4.8,3.3,4.1,4.1,4.1,4.0,4.1,4.1,4.8,4.1,4.1,4.0,4.1,4.0,3.8,4.1,4.1,4.1,4.1,4.1,4.1,3.9,4.1,4.1,4.1,4.1
Parent_169,3.7400000000000007,3.7400000000000007,3.7400000000000007,3.1,3.7400000000000007,3.7400000000000007,3.7400000000000007,3.7400000000000007,3.7400000000000007,3.7400000000000007,3.7400000000000007,3.7400000000000007,3.7400000000000007,3.7400000000000007,4.1,3.7400000000000007,3.7400000000000007,3.7400000000000007,3.7400000000000007,3.7400000000000007,3.4,3.7400000000000007,3.7400000000000007,3.7400000000000007,3.7400000000000007,3.7400000000000007,3.7,3.7400000000000007,3.7400000000000007,3.7400000000000007,3.7400000000000007,4.4,3.7400000000000007,3.7400000000000007,3.7400000000000007,3.7400000000000007,3.7400000000000007,3.7400000000000007,3.7400000000000007,3.7400000000000007
Parent_17,4.4,3.3,4.05,4.05,4.05,4.05,4.5,4.05,4.05,4.05,4.0,4.05,4.05,4.05,4.05,4.05,4.05,4.05,4.05,4.05,4.05,4.05,4.05,4.05,4.05,4.05,4.05,4.05,4.0,4.05,4.05,4.05,4.05,4.05,4.05,4.1,4.05,4.05,4.05,4.05
Parent_170,4.091666666666668,4.091666666666668,4.091666666666668,4.091666666666668,4.091666666666668,4.091666666666668,4.091666666666668,4.091666666666668,4.091666666666668,4.091666666666668,4.091666666666668,4.091666666666668,4.091666666666668,4.091666666666668,4.091666666666668,4.0,4.4,4.050000000000001,4.091666666666668,4.091666666666668,4.091666666666668,4.091666666666668,4.091666666666668,4.091666666666668,4.5,4.0,4.091666666666668,4.091666666666668,4.091666666666668,4.091666666666668,3.6,4.091666666666668,4.091666666666668,4.091666666666668,4.091666666666668,4.091666666666668,4.091666666666668,4.091666666666668,4.091666666666668,4.091666666666668
Parent_171,4.05,4.05,4.05,4.05,4.05,4.05,4.05,4.05,4.05,4.8,4.05,4.05,4.05,4.05,4.05,4.05,4.05,4.05,3.1,4.05,4.05,4.4,4.05,4.05,4.05,4.05,4.05,4.05,4.8,4.05,4.05,4.1,4.05,4.05,4.05,4.05,4.05,4.05,4.05,3.1
Parent_172,4.233333333333333,4.1,4.233333333333333,4.233333333333333,4.4,4.233333333333333,4.233333333333333,4.233333333333333,4.233333333333333,4.233333333333333,4.233333333333333,4.233333333333333,4.233333333333333,4.233333333333333,4.233333333333333,4.233333333333333,4.1,4.233333333333333,4.233333333333333,4.233333333333333,4.233333333333333,4.233333333333333,4.233333333333333,4.233333333333333,4.233333333333333,4.233333333333333,4.233333333333333,4.233333333333333,4.233333333333333,4.233333333333333,4.0,4.4,4.233333333333333,4.233333333333333,4.233333333333333,4.233333333333333,4.233333333333333,4.233333333333333,4.4,4.233333333333333
Parent_173,4.1375,4.1375,4.0,4.1375,4.1375,4.1375,4.1375,4.4,4.1375,4.1375,4.1375,4.1375,4.1375,4.1375,4.1375,4.1375,4.1375,4.1375,4.0,4.8,4.1375,4.1375,4.1375,4.1375,4.1375,3.7,4.5,4.1375,4.1375,4.1375,4.1375,4.1375,4.1375,3.3,4.1375,4.1375,4.1375,4.1375,4.1375,4.4
Parent_174,4.140000000000001,4.140000000000001,4.140000000000001,4.140000000000001,4.140000000000001,4.4,4.5,4.1,4.140000000000001,4.140000000000001,4.140000000000001,4.140000000000001,4.140000000000001,4.1,4.140000000000001,4.140000000000001,4.140000000000001,3.6,4.140000000000001,4.140000000000001,4.140000000000001,4.140000000000001,4.140000000000001,4.140000000000001,4.140000000000001,4.140000000000001,4.140000000000001,4.140000000000001,4.140000000000001,4.140000000000001,4.140000000000001,4.140000000000001,4.140000000000001,4.140000000000001,4.140000000000001,4.140000000000001,4.140000000000001,4.140000000000001,4.140000000000001,4.140000000000001
Parent_175,3.5999999999999996,3.825,3.825,3.825,3.825,3.825,3.825,3.825,3.825,3.825,3.825,3.825,3.825,3.825,3.825,3.825,3.825,3.825,4.0,3.825,3.825,3.3,3.825,3.825,3.825,3.825,3.825,3.825,3.825,3.825,3.825,4.4,3.825,3.825,3.825,3.825,3.825,3.825,3.825,3.825
Parent_176,3.9166666666666665,3.9166666666666665,3.9166666666666665,3.1,3.9166666666666665,3.9166666666666665,3.9166666666666665,3.9166666666666665,3.9166666666666665,3.9166666666666665,3.6,4.4,3.9166666666666665,4.0,3.9166666666666665,3.9166666666666665,3.9166666666666665,4.449999999999999,3.9166666666666665,3.9166666666666665,3.9166666666666665,3.9166666666666665,3.9166666666666665,3.9166666666666665,3.9166666666666665,3.9166666666666665,3.4,3.9166666666666665,3.9166666666666665,3.9166666666666665,3.9166666666666665,3.9166666666666665,3.9166666666666665,3.9166666666666665,3.6,3.9166666666666665,4.8,3.9166666666666665,3.9166666666666665,3.9
Parent_177,4.1,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.1,3.4,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04,3.8,4.8
Parent_178,3.9,4.044444444444443,4.044444444444443,4.044444444444443,4.6,4.044444444444443,4.044444444444443,4.044444444444443,4.044444444444443,4.044444444444443,4.044444444444443,4.044444444444443,4.0,4.044444444444443,4.044444444444443,4.044444444444443,3.7,3.8,4.044444444444443,4.044444444444443,3.3,4.044444444444443,4.044444444444443,4.044444444444443,4.044444444444443,4.044444444444443,3.7,4.044444444444443,4.044444444444443,4.8,4.044444444444443,4.044444444444443,4.044444444444443,4.044444444444443,4.044444444444443,4.044444444444443,4.044444444444443,4.044444444444443,4.6,4.044444444444443
Parent_179,3.96875,3.96875,3.96875,3.96875,3.6,4.4,3.96875,3.96875,3.96875,3.96875,3.96875,3.96875,3.96875,3.7,3.96875,3.96875,3.96875,3.96875,4.8,3.96875,3.96875,3.96875,3.96875,4.05,3.4,3.96875,3.96875,3.96875,3.96875,3.96875,3.96875,4.0,3.96875,3.8,3.96875,3.96875,3.96875,3.96875,3.96875,3.96875
Parent_18,4.125,4.125,4.125,4.125,4.125,4.125,4.125,4.125,4.125,4.125,4.125,4.5,4.125,4.125,4.125,4.125,4.125,3.8499999999999996,4.125,4.4,4.125,4.125,4.125,3.4,4.1,4.125,4.125,4.125,4.125,4.125,4.125,4.125,4.5,4.125,4.125,4.125,4.125,4.125,4.125,4.125
Parent_180,3.9444444444444446,4.4,3.9444444444444446,3.9444444444444446,3.9444444444444446,4.4,3.3,3.9444444444444446,3.9444444444444446,3.9444444444444446,4.6,3.9444444444444446,3.9444444444444446,3.9444444444444446,3.9444444444444446,3.9444444444444446,3.9444444444444446,3.9444444444444446,3.9444444444444446,3.9444444444444446,3.9444444444444446,4.8,3.9444444444444446,3.9444444444444446,3.9444444444444446,3.9444444444444446,3.9444444444444446,3.7,3.0,3.9444444444444446,3.9444444444444446,3.9444444444444446,3.9444444444444446,3.9444444444444446,3.9444444444444446,3.9444444444444446,3.3,4.0,3.9444444444444446,3.9444444444444446
Parent_181,4.0625,4.0625,4.1,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.1,3.8,4.0625,4.6,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.6,4.0625,4.0625,4.0,4.0625,4.0625,3.6,4.0625,3.7,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625
Parent_182,4.025,4.025,4.5,4.025,4.025,4.025,4.025,4.025,4.025,4.025,4.025,4.025,4.025,4.0,4.025,4.025,4.8,3.7,4.025,3.7,4.025,4.025,4.025,4.025,4.025,4.025,4.025,4.025,4.025,4.025,4.025,4.025,3.8,4.025,4.025,3.7,4.0,4.025,4.025,4.025
Parent_183,4.25,4.25,4.25,4.25,4.25,4.25,3.5,4.25,4.25,4.5,4.25,4.25,4.4,4.25,4.25,4.25,4.1,3.8,4.25,4.25,4.25,4.5,4.25,4.25,4.25,4.25,4.25,4.25,4.25,4.25,4.25,4.4,4.25,4.25,4.25,4.25,4.25,4.25,4.25,4.8
Parent_184,4.17,4.17,4.8,4.17,4.17,4.4,4.17,4.17,4.17,4.17,4.17,4.4,4.17,3.8,4.0,3.9,4.17,4.17,4.17,4.17,4.17,4.17,4.17,4.0,4.8,3.6,4.17,4.17,4.17,4.17,4.17,4.17,4.17,4.17,4.0,4.17,4.17,4.17,4.17,4.17
Parent_185,3.9666666666666663,4.8,3.9666666666666663,3.9666666666666663,3.9666666666666663,3.9666666666666663,3.9666666666666663,3.9666666666666663,3.5999999999999996,3.9666666666666663,3.7,3.9666666666666663,3.9666666666666663,3.9666666666666663,3.9666666666666663,3.9666666666666663,3.6,3.9666666666666663,3.9666666666666663,3.9666666666666663,4.0,3.9666666666666663,3.9666666666666663,3.9666666666666663,3.9666666666666663,3.9666666666666663,3.9666666666666663,3.9666666666666663,3.9666666666666663,3.9666666666666663,4.4,3.9666666666666663,3.6,3.9666666666666663,3.9666666666666663,4.0,3.9666666666666663,4.0,3.9666666666666663,3.9666666666666663
Parent_186,4.0625,4.0625,4.0625,4.0,3.8,4.4,4.0625,3.8,4.0625,4.0625,4.0,4.0625,4.0625,4.0625,4.0625,4.0625,4.1,4.0625,4.0625,3.6,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.0625,4.8,4.0625,4.0625,4.0625
Parent_187,4.0600000000000005,4.0600000000000005,4.0600000000000005,4.0600000000000005,4.0600000000000005,4.0600000000000005,4.0600000000000005,4.0600000000000005,3.3,4.0600000000000005,4.0,4.0600000000000005,4.0600000000000005,4.4,4.0600000000000005,4.0600000000000005,4.0600000000000005,4.0600000000000005,4.0600000000000005,4.4,3.7,3.8,4.0600000000000005,4.0600000000000005,4.4,4.0600000000000005,4.0600000000000005,4.0600000000000005,4.0600000000000005,4.0600000000000005,4.0600000000000005,4.1,4.0600000000000005,4.1,4.0600000000000005,4.4,4.0600000000000005,4.0600000000000005,4.0600000000000005,4.0600000000000005
Parent_188,3.7666666666666675,3.7666666666666675,3.7666666666666675,3.7666666666666675,3.7666666666666675,3.7,3.7666666666666675,3.7666666666666675,3.7666666666666675,3.7666666666666675,3.4,3.7666666666666675,3.7666666666666675,3.7666666666666675,3.7666666666666675,3.7666666666666675,3.7666666666666675,3.7666666666666675,3.3,3.7666666666666675,3.7666666666666675,3.7666666666666675,3.7666666666666675,3.7666666666666675,3.7666666666666675,3.7666666666666675,3.3,3.7666666666666675,4.0,4.1,4.0,3.7666666666666675,3.7666666666666675,3.7,3.7666666666666675,3.7666666666666675,3.7666666666666675,3.7666666666666675,3.7666666666666675,4.4
Parent_189,4.0200000000000005,4.1,4.0200000000000005,4.0200000000000005,4.1,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,3.8,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.1,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005,4.0200000000000005
Parent_19,4.1,4.1,4.1,4.0,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.2,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1
Parent_190,3.7833333333333337,3.7,3.7833333333333337,4.1,3.7833333333333337,3.7833333333333337,3.7833333333333337,3.7833333333333337,3.7833333333333337,3.7833333333333337,3.7833333333333337,3.7833333333333337,3.7833333333333337,4.0,3.7833333333333337,3.7833333333333337,3.7833333333333337,3.7833333333333337,3.7833333333333337,3.7833333333333337,3.7833333333333337,3.7833333333333337,3.7833333333333337,3.7833333333333337,3.7833333333333337,3.3,3.7833333333333337,3.7,3.7833333333333337,3.7833333333333337,3.9,3.7833333333333337,3.7833333333333337,3.7833333333333337,3.7833333333333337,3.7833333333333337,3.7833333333333337,3.7833333333333337,3.7833333333333337,3.7833333333333337
